Quarter,Region,Trust_type,Trust_subtype,Trust_code,Trust_name,Domain,Sub-domain,Metric_ID,Metric_description,Reporting_date,Units,Value,Median_value,Lower_quartile,Upper_quartile,Rank
Q1 2026/27,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,People,People and culture,OF0101,Percentage of frontline healthcare workers to receive a flu vaccination,M11 25/26,%,62.0,50.35,46.9,59.37,2.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,People,People and culture,OF0101,Percentage of frontline healthcare workers to receive a flu vaccination,M11 25/26,%,50.3,50.35,46.9,59.37,6.0
Q1 2026/27,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,People,People and culture,OF0101,Percentage of frontline healthcare workers to receive a flu vaccination,M11 25/26,%,53.0,50.35,46.9,59.37,4.0
Q1 2026/27,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,People,People and culture,OF0102,National Education and Training Survey overall experience sub-score,2025,score,84.74,79.92,75.66,84.13,2.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,People,People and culture,OF0102,National Education and Training Survey overall experience sub-score,2025,score,92.03,79.92,75.66,84.13,1.0
Q1 2026/27,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,People,People and culture,OF0102,National Education and Training Survey overall experience sub-score,2025,score,84.31,79.92,75.66,84.13,3.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,People,People and culture,OF0102,National Education and Training Survey overall experience sub-score,2025,score,82.65,79.92,75.66,84.13,5.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,People,People and culture,OF0102,National Education and Training Survey overall experience sub-score,2025,score,77.19,79.92,75.66,84.13,6.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,People,People and culture,OF0102,National Education and Training Survey overall experience sub-score,2025,score,73.77,79.92,75.66,84.13,10.0
Q1 2026/27,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,People,People and culture,OF0102,National Education and Training Survey overall experience sub-score,2025,score,76.93,79.92,75.66,84.13,7.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,People,People and culture,OF0102,National Education and Training Survey overall experience sub-score,2025,score,74.83,79.92,75.66,84.13,9.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,People,People and culture,OF0102,National Education and Training Survey overall experience sub-score,2025,score,75.23,79.92,75.66,84.13,8.0
Q1 2026/27,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,People,People and culture,OF0102,National Education and Training Survey overall experience sub-score,2025,score,83.59,79.92,75.66,84.13,4.0
Q1 2026/27,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,People,People and culture,OF0120,NHS staff standards sub-score,2025,score,6.87,6.86,6.72,6.98,5.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,People,People and culture,OF0120,NHS staff standards sub-score,2025,score,7.08,6.86,6.72,6.98,2.0
Q1 2026/27,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,People,People and culture,OF0120,NHS staff standards sub-score,2025,score,6.99,6.86,6.72,6.98,3.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,People,People and culture,OF0120,NHS staff standards sub-score,2025,score,7.09,6.86,6.72,6.98,1.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,People,People and culture,OF0120,NHS staff standards sub-score,2025,score,6.85,6.86,6.72,6.98,6.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,People,People and culture,OF0120,NHS staff standards sub-score,2025,score,6.52,6.86,6.72,6.98,10.0
Q1 2026/27,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,People,People and culture,OF0120,NHS staff standards sub-score,2025,score,6.78,6.86,6.72,6.98,7.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,People,People and culture,OF0120,NHS staff standards sub-score,2025,score,6.96,6.86,6.72,6.98,4.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,People,People and culture,OF0120,NHS staff standards sub-score,2025,score,6.58,6.86,6.72,6.98,9.0
Q1 2026/27,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,People,People and culture,OF0120,NHS staff standards sub-score,2025,score,6.7,6.86,6.72,6.98,8.0
Q1 2026/27,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,Access to services,Urgent care,OF2004,Average response time to 999 calls,2026/27 to June,score,2.5,,,,7.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,Access to services,Urgent care,OF2004,Average response time to 999 calls,2026/27 to June,score,1.0,,,,1.0
Q1 2026/27,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,Access to services,Urgent care,OF2004,Average response time to 999 calls,2026/27 to June,score,2.0,,,,5.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,Access to services,Urgent care,OF2004,Average response time to 999 calls,2026/27 to June,score,4.0,,,,9.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,Access to services,Urgent care,OF2004,Average response time to 999 calls,2026/27 to June,score,2.0,,,,5.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,Access to services,Urgent care,OF2004,Average response time to 999 calls,2026/27 to June,score,1.25,,,,2.0
Q1 2026/27,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,Access to services,Urgent care,OF2004,Average response time to 999 calls,2026/27 to June,score,1.25,,,,2.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,Access to services,Urgent care,OF2004,Average response time to 999 calls,2026/27 to June,score,2.75,,,,8.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,Access to services,Urgent care,OF2004,Average response time to 999 calls,2026/27 to June,score,4.0,,,,9.0
Q1 2026/27,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,Access to services,Urgent care,OF2004,Average response time to 999 calls,2026/27 to June,score,1.25,,,,2.0
Q1 2026/27,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,Effectiveness of care and population health,Outcomes,OF2015,"Percentage of all ambulance incidents with an outcome of ""see and treat"" or ""hear and treat""",2026/27 YTD to June,score,1.6,,,,3.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,Effectiveness of care and population health,Outcomes,OF2015,"Percentage of all ambulance incidents with an outcome of ""see and treat"" or ""hear and treat""",2026/27 YTD to June,score,3.7,,,,9.0
Q1 2026/27,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,Effectiveness of care and population health,Outcomes,OF2015,"Percentage of all ambulance incidents with an outcome of ""see and treat"" or ""hear and treat""",2026/27 YTD to June,score,3.4,,,,8.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,Effectiveness of care and population health,Outcomes,OF2015,"Percentage of all ambulance incidents with an outcome of ""see and treat"" or ""hear and treat""",2026/27 YTD to June,score,4.0,,,,10.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,Effectiveness of care and population health,Outcomes,OF2015,"Percentage of all ambulance incidents with an outcome of ""see and treat"" or ""hear and treat""",2026/27 YTD to June,score,2.5,,,,6.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,Effectiveness of care and population health,Outcomes,OF2015,"Percentage of all ambulance incidents with an outcome of ""see and treat"" or ""hear and treat""",2026/27 YTD to June,score,2.2,,,,5.0
Q1 2026/27,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,Effectiveness of care and population health,Outcomes,OF2015,"Percentage of all ambulance incidents with an outcome of ""see and treat"" or ""hear and treat""",2026/27 YTD to June,score,1.3,,,,2.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,Effectiveness of care and population health,Outcomes,OF2015,"Percentage of all ambulance incidents with an outcome of ""see and treat"" or ""hear and treat""",2026/27 YTD to June,score,2.8,,,,7.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,Effectiveness of care and population health,Outcomes,OF2015,"Percentage of all ambulance incidents with an outcome of ""see and treat"" or ""hear and treat""",2026/27 YTD to June,score,1.9,,,,4.0
Q1 2026/27,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,Effectiveness of care and population health,Outcomes,OF2015,"Percentage of all ambulance incidents with an outcome of ""see and treat"" or ""hear and treat""",2026/27 YTD to June,score,1.0,,,,1.0
Q1 2026/27,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,Access to services,Urgent care,OF2017,Mean response time to category 2 calls,2026/27 to June,score,2.86,,,,6.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,Access to services,Urgent care,OF2017,Mean response time to category 2 calls,2026/27 to June,score,1.0,,,,1.0
Q1 2026/27,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,Access to services,Urgent care,OF2017,Mean response time to category 2 calls,2026/27 to June,score,2.0,,,,4.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,Access to services,Urgent care,OF2017,Mean response time to category 2 calls,2026/27 to June,score,1.0,,,,3.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,Access to services,Urgent care,OF2017,Mean response time to category 2 calls,2026/27 to June,score,3.71,,,,9.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,Access to services,Urgent care,OF2017,Mean response time to category 2 calls,2026/27 to June,score,1.0,,,,2.0
Q1 2026/27,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,Access to services,Urgent care,OF2017,Mean response time to category 2 calls,2026/27 to June,score,3.14,,,,7.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,Access to services,Urgent care,OF2017,Mean response time to category 2 calls,2026/27 to June,score,2.29,,,,5.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,Access to services,Urgent care,OF2017,Mean response time to category 2 calls,2026/27 to June,score,3.43,,,,8.0
Q1 2026/27,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,Access to services,Urgent care,OF2017,Mean response time to category 2 calls,2026/27 to June,score,4.0,,,,10.0
Q1 2026/27,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,Experience of care,Experience,OF2047,NHS staff survey advocacy sub-score,2025,score,2.33,,,,5.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,Experience of care,Experience,OF2047,NHS staff survey advocacy sub-score,2025,score,1.33,,,,2.0
Q1 2026/27,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,Experience of care,Experience,OF2047,NHS staff survey advocacy sub-score,2025,score,1.67,,,,3.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,Experience of care,Experience,OF2047,NHS staff survey advocacy sub-score,2025,score,1.0,,,,1.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,Experience of care,Experience,OF2047,NHS staff survey advocacy sub-score,2025,score,2.67,,,,6.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,Experience of care,Experience,OF2047,NHS staff survey advocacy sub-score,2025,score,3.33,,,,8.0
Q1 2026/27,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,Experience of care,Experience,OF2047,NHS staff survey advocacy sub-score,2025,score,3.67,,,,9.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,Experience of care,Experience,OF2047,NHS staff survey advocacy sub-score,2025,score,2.0,,,,4.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,Experience of care,Experience,OF2047,NHS staff survey advocacy sub-score,2025,score,4.0,,,,10.0
Q1 2026/27,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,Experience of care,Experience,OF2047,NHS staff survey advocacy sub-score,2025,score,3.0,,,,7.0
Q1 2026/27,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,Patient safety,Safe culture,OF2061,NHS Staff survey - raising concerns sub-score,2025,score,2.0,,,,4.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,Patient safety,Safe culture,OF2061,NHS Staff survey - raising concerns sub-score,2025,score,1.67,,,,3.0
Q1 2026/27,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,Patient safety,Safe culture,OF2061,NHS Staff survey - raising concerns sub-score,2025,score,1.33,,,,2.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,Patient safety,Safe culture,OF2061,NHS Staff survey - raising concerns sub-score,2025,score,1.0,,,,1.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,Patient safety,Safe culture,OF2061,NHS Staff survey - raising concerns sub-score,2025,score,2.67,,,,6.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,Patient safety,Safe culture,OF2061,NHS Staff survey - raising concerns sub-score,2025,score,3.0,,,,7.0
Q1 2026/27,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,Patient safety,Safe culture,OF2061,NHS Staff survey - raising concerns sub-score,2025,score,4.0,,,,10.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,Patient safety,Safe culture,OF2061,NHS Staff survey - raising concerns sub-score,2025,score,2.33,,,,5.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,Patient safety,Safe culture,OF2061,NHS Staff survey - raising concerns sub-score,2025,score,3.67,,,,9.0
Q1 2026/27,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,Patient safety,Safe culture,OF2061,NHS Staff survey - raising concerns sub-score,2025,score,3.33,,,,8.0
Q1 2026/27,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,"Finance, productivity and innovation",Finance,OF2079,Planned surplus/deficit,2025/26 plan,score,1.0,,,,2.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,"Finance, productivity and innovation",Finance,OF2079,Planned surplus/deficit,2025/26 plan,score,1.0,,,,2.0
Q1 2026/27,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,"Finance, productivity and innovation",Finance,OF2079,Planned surplus/deficit,2025/26 plan,score,1.0,,,,2.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,"Finance, productivity and innovation",Finance,OF2079,Planned surplus/deficit,2025/26 plan,score,1.0,,,,2.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,"Finance, productivity and innovation",Finance,OF2079,Planned surplus/deficit,2025/26 plan,score,1.0,,,,2.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,"Finance, productivity and innovation",Finance,OF2079,Planned surplus/deficit,2025/26 plan,score,1.0,,,,2.0
Q1 2026/27,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,"Finance, productivity and innovation",Finance,OF2079,Planned surplus/deficit,2025/26 plan,score,1.0,,,,1.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,"Finance, productivity and innovation",Finance,OF2079,Planned surplus/deficit,2025/26 plan,score,1.0,,,,2.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,"Finance, productivity and innovation",Finance,OF2079,Planned surplus/deficit,2025/26 plan,score,1.0,,,,2.0
Q1 2026/27,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,"Finance, productivity and innovation",Finance,OF2079,Planned surplus/deficit,2025/26 plan,score,1.0,,,,2.0
Q1 2026/27,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,"Finance, productivity and innovation",Finance,OF2080,Combined finance,M3 26/27,score,1.0,,,,
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,"Finance, productivity and innovation",Finance,OF2080,Combined finance,M3 26/27,score,1.0,,,,
Q1 2026/27,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,"Finance, productivity and innovation",Finance,OF2080,Combined finance,M3 26/27,score,1.0,,,,
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,"Finance, productivity and innovation",Finance,OF2080,Combined finance,M3 26/27,score,1.0,,,,
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,"Finance, productivity and innovation",Finance,OF2080,Combined finance,M3 26/27,score,1.0,,,,
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,"Finance, productivity and innovation",Finance,OF2080,Combined finance,M3 26/27,score,1.0,,,,
Q1 2026/27,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,"Finance, productivity and innovation",Finance,OF2080,Combined finance,M3 26/27,score,1.0,,,,
Q1 2026/27,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,"Finance, productivity and innovation",Finance,OF2080,Combined finance,M3 26/27,score,1.0,,,,
Q1 2026/27,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,"Finance, productivity and innovation",Finance,OF2080,Combined finance,M3 26/27,score,1.0,,,,
Q1 2026/27,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,"Finance, productivity and innovation",Finance,OF2080,Combined finance,M3 26/27,score,1.0,,,,
Q1 2026/27,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,"Finance, productivity and innovation",Finance,OF2081,Variance to plan year-to-date,Jun-26,score,1.0,,,,1.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,"Finance, productivity and innovation",Finance,OF2081,Variance to plan year-to-date,Jun-26,score,1.0,,,,7.0
Q1 2026/27,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,"Finance, productivity and innovation",Finance,OF2081,Variance to plan year-to-date,Jun-26,score,1.0,,,,2.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,"Finance, productivity and innovation",Finance,OF2081,Variance to plan year-to-date,Jun-26,score,1.0,,,,4.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,"Finance, productivity and innovation",Finance,OF2081,Variance to plan year-to-date,Jun-26,score,1.0,,,,6.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,"Finance, productivity and innovation",Finance,OF2081,Variance to plan year-to-date,Jun-26,score,1.0,,,,5.0
Q1 2026/27,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,"Finance, productivity and innovation",Finance,OF2081,Variance to plan year-to-date,Jun-26,score,1.0,,,,3.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,"Finance, productivity and innovation",Finance,OF2081,Variance to plan year-to-date,Jun-26,score,1.0,,,,9.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,"Finance, productivity and innovation",Finance,OF2081,Variance to plan year-to-date,Jun-26,score,1.0,,,,8.0
Q1 2026/27,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,"Finance, productivity and innovation",Finance,OF2081,Variance to plan year-to-date,Jun-26,score,1.0,,,,9.0
Q1 2026/27,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,People,People and culture,OF2082,Sickness absence rate,Mar-26,score,3.69,,,,3.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,People,People and culture,OF2082,Sickness absence rate,Mar-26,score,3.9,,,,6.0
Q1 2026/27,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,People,People and culture,OF2082,Sickness absence rate,Mar-26,score,3.97,,,,8.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,People,People and culture,OF2082,Sickness absence rate,Mar-26,score,4.0,,,,10.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,People,People and culture,OF2082,Sickness absence rate,Mar-26,score,3.88,,,,5.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,People,People and culture,OF2082,Sickness absence rate,Mar-26,score,1.49,,,,1.0
Q1 2026/27,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,People,People and culture,OF2082,Sickness absence rate,Mar-26,score,3.99,,,,9.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,People,People and culture,OF2082,Sickness absence rate,Mar-26,score,3.91,,,,7.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,People,People and culture,OF2082,Sickness absence rate,Mar-26,score,3.85,,,,4.0
Q1 2026/27,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,People,People and culture,OF2082,Sickness absence rate,Mar-26,score,2.81,,,,2.0
Q1 2026/27,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,People,People and culture,OF2084,NHS staff survey engagement theme sub-score ,2025,score,2.33,,,,5.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,People,People and culture,OF2084,NHS staff survey engagement theme sub-score ,2025,score,1.33,,,,2.0
Q1 2026/27,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,People,People and culture,OF2084,NHS staff survey engagement theme sub-score ,2025,score,1.67,,,,3.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,People,People and culture,OF2084,NHS staff survey engagement theme sub-score ,2025,score,1.0,,,,1.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,People,People and culture,OF2084,NHS staff survey engagement theme sub-score ,2025,score,2.67,,,,6.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,People,People and culture,OF2084,NHS staff survey engagement theme sub-score ,2025,score,4.0,,,,10.0
Q1 2026/27,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,People,People and culture,OF2084,NHS staff survey engagement theme sub-score ,2025,score,3.33,,,,8.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,People,People and culture,OF2084,NHS staff survey engagement theme sub-score ,2025,score,2.0,,,,4.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,People,People and culture,OF2084,NHS staff survey engagement theme sub-score ,2025,score,3.67,,,,9.0
Q1 2026/27,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,People,People and culture,OF2084,NHS staff survey engagement theme sub-score ,2025,score,3.0,,,,7.0
Q1 2026/27,London,Ambulance trust,Ambulance,RRU,London Ambulance Service NHS Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,2.77,,,,8.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX6,North East Ambulance Service NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,1.0
Q1 2026/27,North West,Ambulance trust,Ambulance,RX7,North West Ambulance Service NHS Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,5.0
Q1 2026/27,North East and Yorkshire,Ambulance trust,Ambulance,RX8,Yorkshire Ambulance Service NHS Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,6.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RX9,East Midlands Ambulance Service NHS Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,2.0
Q1 2026/27,Midlands,Ambulance trust,Ambulance,RYA,West Midlands Ambulance Service University NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,3.0
Q1 2026/27,East,Ambulance trust,Ambulance,RYC,East of England Ambulance Service NHS Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,3.64,,,,10.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYD,South East Coast Ambulance Service NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,2.26,,,,7.0
Q1 2026/27,South East,Ambulance trust,Ambulance,RYE,South Central Ambulance Service NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,1.0,,,,4.0
Q1 2026/27,South West,Ambulance trust,Ambulance,RYF,South Western Ambulance Service NHS Foundation Trust,"Finance, productivity and innovation",Productivity,OF2086,Relative cost difference (National Cost Collection Index),2025,score,3.5,,,,9.0
