Quarter,Region,Trust_type,Trust_subtype,Trust_code,Trust_name,Domain,Sub-domain,Metric_ID,Metric_description,Reporting_date,Units,Value,Median_value,Lower_quartile,Upper_quartile,Rank
Q1 2026/27,Midlands,Mental health and community trust,Community,R1A,Herefordshire and Worcestershire Health and Care NHS Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,79.05,85.15,70.25,92.61,27.0
Q1 2026/27,Midlands,Mental health and community trust,Community,R1D,Shropshire Community Health NHS Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,84.62,85.15,70.25,92.61,22.0
Q1 2026/27,East,Mental health and community trust,Mental Health and Learning Disability,R1L,Essex Partnership University NHS Foundation Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,91.53,85.15,70.25,92.61,12.0
Q1 2026/27,London,Mental health and community trust,Mental Health and Learning Disability,RAT,North East London NHS Foundation Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,70.25,85.15,70.25,92.61,31.0
Q1 2026/27,South East,Mental health and community trust,Community,RDR,Sussex Community NHS Foundation Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,56.14,85.15,70.25,92.61,38.0
Q1 2026/27,South West,Mental health and community trust,Mental Health and Learning Disability,RDY,Dorset Healthcare University NHS Foundation Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,86.11,85.15,70.25,92.61,19.0
Q1 2026/27,Midlands,Mental health and community trust,Mental Health and Learning Disability,RHA,Nottinghamshire Healthcare NHS Foundation Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,87.32,85.15,70.25,92.61,16.0
Q1 2026/27,South West,Mental health and community trust,Mental Health and Learning Disability,RJ8,Cornwall Partnership NHS Foundation Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,66.96,85.15,70.25,92.61,32.0
Q1 2026/27,London,Mental health and community trust,Mental Health and Learning Disability,RKL,West London NHS Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,94.03,85.15,70.25,92.61,8.0
Q1 2026/27,South East,Mental health and community trust,Mental Health and Learning Disability,RNU,Oxford Health NHS Foundation Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,59.14,85.15,70.25,92.61,35.0
Q1 2026/27,Midlands,Mental health and community trust,Mental Health and Learning Disability,RP1,Northamptonshire Healthcare NHS Foundation Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,66.16,85.15,70.25,92.61,33.0
Q1 2026/27,London,Mental health and community trust,Mental Health and Learning Disability,RPG,Oxleas NHS Foundation Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,64.41,85.15,70.25,92.61,34.0
Q1 2026/27,Midlands,Mental health and community trust,Mental Health and Learning Disability,RRE,Midlands Partnership University NHS Foundation Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,87.58,85.15,70.25,92.61,15.0
Q1 2026/27,East,Mental health and community trust,Mental Health and Learning Disability,RT1,Cambridgeshire and Peterborough NHS Foundation Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,80.43,85.15,70.25,92.61,25.0
Q1 2026/27,Midlands,Mental health and community trust,Mental Health and Learning Disability,RT5,Leicestershire Partnership NHS Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,55.21,85.15,70.25,92.61,39.0
Q1 2026/27,South West,Mental health and community trust,Mental Health and Learning Disability,RTQ,Gloucestershire Health and Care NHS Foundation Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,77.54,85.15,70.25,92.61,28.0
Q1 2026/27,London,Mental health and community trust,Mental Health and Learning Disability,RV3,Central and North West London NHS Foundation Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,92.61,85.15,70.25,92.61,11.0
Q1 2026/27,North East and Yorkshire,Mental health and community trust,Mental Health and Learning Disability,RV9,Humber Teaching NHS Foundation Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,79.06,85.15,70.25,92.61,26.0
Q1 2026/27,South East,Mental health and community trust,Mental Health and Learning Disability,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,86.27,85.15,70.25,92.61,18.0
Q1 2026/27,North West,Mental health and community trust,Mental Health and Learning Disability,RW4,Mersey Care NHS Foundation Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,94.51,85.15,70.25,92.61,6.0
Q1 2026/27,North West,Mental health and community trust,Mental Health and Learning Disability,RW5,Lancashire & South Cumbria NHS Foundation Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,93.46,85.15,70.25,92.61,10.0
Q1 2026/27,London,Mental health and community trust,Mental Health and Learning Disability,RWK,East London NHS Foundation Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,87.24,85.15,70.25,92.61,17.0
Q1 2026/27,South West,Mental health and community trust,Mental Health and Learning Disability,RWV,Devon Partnership NHS Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,26.65,85.15,70.25,92.61,40.0
Q1 2026/27,South East,Mental health and community trust,Mental Health and Learning Disability,RWX,Berkshire Healthcare NHS Foundation Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,84.26,85.15,70.25,92.61,23.0
Q1 2026/27,North West,Mental health and community trust,Mental Health and Learning Disability,RXA,Cheshire and Wirral Partnership NHS Foundation Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,95.37,85.15,70.25,92.61,4.0
Q1 2026/27,North East and Yorkshire,Mental health and community trust,Mental Health and Learning Disability,RXE,Rotherham Doncaster and South Humber NHS Foundation Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,100.0,85.15,70.25,92.61,1.0
Q1 2026/27,North East and Yorkshire,Mental health and community trust,Mental Health and Learning Disability,RXG,South West Yorkshire Partnership NHS Foundation Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,90.4,85.15,70.25,92.61,14.0
Q1 2026/27,Midlands,Mental health and community trust,Mental Health and Learning Disability,RXM,Derbyshire Healthcare NHS Foundation Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,25.78,85.15,70.25,92.61,41.0
Q1 2026/27,East,Mental health and community trust,Community,RY3,Norfolk Community Health and Care NHS Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,73.03,85.15,70.25,92.61,30.0
Q1 2026/27,East,Mental health and community trust,Community,RY4,Hertfordshire Community NHS Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,85.15,85.15,70.25,92.61,21.0
Q1 2026/27,Midlands,Mental health and community trust,Community,RY5,Lincolnshire Community Health Services NHS Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,93.63,85.15,70.25,92.61,9.0
Q1 2026/27,North East and Yorkshire,Mental health and community trust,Community,RY6,Leeds Community Healthcare NHS Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,81.39,85.15,70.25,92.61,24.0
Q1 2026/27,North West,Mental health and community trust,Community,RY7,Wirral Community Health and Care NHS Foundation Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,85.9,85.15,70.25,92.61,20.0
Q1 2026/27,Midlands,Mental health and community trust,Community,RY8,Derbyshire Community Health Services NHS Foundation Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,90.88,85.15,70.25,92.61,13.0
Q1 2026/27,Midlands,Mental health and community trust,Mental Health and Learning Disability,RYG,Coventry and Warwickshire Partnership NHS Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,57.92,85.15,70.25,92.61,37.0
Q1 2026/27,Midlands,Mental health and community trust,Community,RYW,Birmingham Community Healthcare NHS Foundation Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,58.81,85.15,70.25,92.61,36.0
Q1 2026/27,London,Mental health and community trust,Community,RYX,Central London Community Healthcare NHS Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,97.38,85.15,70.25,92.61,2.0
Q1 2026/27,South East,Mental health and community trust,Community,RYY,Kent Community Health NHS Foundation Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,95.13,85.15,70.25,92.61,5.0
Q1 2026/27,North East and Yorkshire,Mental health and community trust,Care Trust,TAD,Bradford District Care NHS Foundation Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,94.25,85.15,70.25,92.61,7.0
Q1 2026/27,North East and Yorkshire,Mental health and community trust,Care Trust,TAH,Sheffield Health Partnership University NHS Foundation Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,96.0,85.15,70.25,92.61,3.0
Q1 2026/27,Midlands,Mental health and community trust,Mental Health and Learning Disability,TAJ,Black Country Healthcare NHS Foundation Trust,Access to services,Elective care,OF0001,Percentage of cases where a patient is waiting less than 18 weeks for community treatment,M3 26/27,%,73.16,85.15,70.25,92.61,29.0
Q1 2026/27,Midlands,Mental health and community trust,Community,R1A,Herefordshire and Worcestershire Health and Care NHS Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,8.03,0.3,0.0,8.03,31.0
Q1 2026/27,Midlands,Mental health and community trust,Community,R1D,Shropshire Community Health NHS Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,0.01,0.3,0.0,8.03,17.0
Q1 2026/27,East,Mental health and community trust,Mental Health and Learning Disability,R1L,Essex Partnership University NHS Foundation Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,0.0,0.3,0.0,8.03,1.0
Q1 2026/27,London,Mental health and community trust,Mental Health and Learning Disability,RAT,North East London NHS Foundation Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,8.5,0.3,0.0,8.03,32.0
Q1 2026/27,South East,Mental health and community trust,Community,RDR,Sussex Community NHS Foundation Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,3.44,0.3,0.0,8.03,29.0
Q1 2026/27,South West,Mental health and community trust,Mental Health and Learning Disability,RDY,Dorset Healthcare University NHS Foundation Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,0.0,0.3,0.0,8.03,1.0
Q1 2026/27,Midlands,Mental health and community trust,Mental Health and Learning Disability,RHA,Nottinghamshire Healthcare NHS Foundation Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,2.11,0.3,0.0,8.03,28.0
Q1 2026/27,South West,Mental health and community trust,Mental Health and Learning Disability,RJ8,Cornwall Partnership NHS Foundation Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,15.85,0.3,0.0,8.03,36.0
Q1 2026/27,London,Mental health and community trust,Mental Health and Learning Disability,RKL,West London NHS Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,0.5,0.3,0.0,8.03,22.0
Q1 2026/27,South East,Mental health and community trust,Mental Health and Learning Disability,RNU,Oxford Health NHS Foundation Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,13.75,0.3,0.0,8.03,35.0
Q1 2026/27,Midlands,Mental health and community trust,Mental Health and Learning Disability,RP1,Northamptonshire Healthcare NHS Foundation Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,13.02,0.3,0.0,8.03,34.0
Q1 2026/27,London,Mental health and community trust,Mental Health and Learning Disability,RPG,Oxleas NHS Foundation Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,20.84,0.3,0.0,8.03,37.0
Q1 2026/27,Midlands,Mental health and community trust,Mental Health and Learning Disability,RRE,Midlands Partnership University NHS Foundation Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,0.0,0.3,0.0,8.03,1.0
Q1 2026/27,East,Mental health and community trust,Mental Health and Learning Disability,RT1,Cambridgeshire and Peterborough NHS Foundation Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,1.84,0.3,0.0,8.03,27.0
Q1 2026/27,Midlands,Mental health and community trust,Mental Health and Learning Disability,RT5,Leicestershire Partnership NHS Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,37.51,0.3,0.0,8.03,39.0
Q1 2026/27,South West,Mental health and community trust,Mental Health and Learning Disability,RTQ,Gloucestershire Health and Care NHS Foundation Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,0.97,0.3,0.0,8.03,25.0
Q1 2026/27,London,Mental health and community trust,Mental Health and Learning Disability,RV3,Central and North West London NHS Foundation Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,0.0,0.3,0.0,8.03,1.0
Q1 2026/27,North East and Yorkshire,Mental health and community trust,Mental Health and Learning Disability,RV9,Humber Teaching NHS Foundation Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,0.0,0.3,0.0,8.03,1.0
Q1 2026/27,South East,Mental health and community trust,Mental Health and Learning Disability,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,0.1,0.3,0.0,8.03,18.0
Q1 2026/27,North West,Mental health and community trust,Mental Health and Learning Disability,RW4,Mersey Care NHS Foundation Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,0.0,0.3,0.0,8.03,1.0
Q1 2026/27,North West,Mental health and community trust,Mental Health and Learning Disability,RW5,Lancashire & South Cumbria NHS Foundation Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,0.0,0.3,0.0,8.03,1.0
Q1 2026/27,London,Mental health and community trust,Mental Health and Learning Disability,RWK,East London NHS Foundation Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,3.59,0.3,0.0,8.03,30.0
Q1 2026/27,South West,Mental health and community trust,Mental Health and Learning Disability,RWV,Devon Partnership NHS Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,45.92,0.3,0.0,8.03,40.0
Q1 2026/27,South East,Mental health and community trust,Mental Health and Learning Disability,RWX,Berkshire Healthcare NHS Foundation Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,0.3,0.3,0.0,8.03,21.0
Q1 2026/27,North West,Mental health and community trust,Mental Health and Learning Disability,RXA,Cheshire and Wirral Partnership NHS Foundation Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,0.21,0.3,0.0,8.03,20.0
Q1 2026/27,North East and Yorkshire,Mental health and community trust,Mental Health and Learning Disability,RXE,Rotherham Doncaster and South Humber NHS Foundation Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,0.0,0.3,0.0,8.03,1.0
Q1 2026/27,North East and Yorkshire,Mental health and community trust,Mental Health and Learning Disability,RXG,South West Yorkshire Partnership NHS Foundation Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,0.0,0.3,0.0,8.03,1.0
Q1 2026/27,Midlands,Mental health and community trust,Mental Health and Learning Disability,RXM,Derbyshire Healthcare NHS Foundation Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,55.65,0.3,0.0,8.03,41.0
Q1 2026/27,East,Mental health and community trust,Community,RY3,Norfolk Community Health and Care NHS Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,10.92,0.3,0.0,8.03,33.0
Q1 2026/27,East,Mental health and community trust,Community,RY4,Hertfordshire Community NHS Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,0.55,0.3,0.0,8.03,23.0
Q1 2026/27,Midlands,Mental health and community trust,Community,RY5,Lincolnshire Community Health Services NHS Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,0.0,0.3,0.0,8.03,1.0
Q1 2026/27,North East and Yorkshire,Mental health and community trust,Community,RY6,Leeds Community Healthcare NHS Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,1.74,0.3,0.0,8.03,26.0
Q1 2026/27,North West,Mental health and community trust,Community,RY7,Wirral Community Health and Care NHS Foundation Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,0.0,0.3,0.0,8.03,1.0
Q1 2026/27,Midlands,Mental health and community trust,Community,RY8,Derbyshire Community Health Services NHS Foundation Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,0.01,0.3,0.0,8.03,16.0
Q1 2026/27,Midlands,Mental health and community trust,Mental Health and Learning Disability,RYG,Coventry and Warwickshire Partnership NHS Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,0.18,0.3,0.0,8.03,19.0
Q1 2026/27,Midlands,Mental health and community trust,Community,RYW,Birmingham Community Healthcare NHS Foundation Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,24.72,0.3,0.0,8.03,38.0
Q1 2026/27,London,Mental health and community trust,Community,RYX,Central London Community Healthcare NHS Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,0.0,0.3,0.0,8.03,1.0
Q1 2026/27,South East,Mental health and community trust,Community,RYY,Kent Community Health NHS Foundation Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,0.0,0.3,0.0,8.03,1.0
Q1 2026/27,North East and Yorkshire,Mental health and community trust,Care Trust,TAD,Bradford District Care NHS Foundation Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,0.0,0.3,0.0,8.03,1.0
Q1 2026/27,North East and Yorkshire,Mental health and community trust,Care Trust,TAH,Sheffield Health Partnership University NHS Foundation Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,0.0,0.3,0.0,8.03,1.0
Q1 2026/27,Midlands,Mental health and community trust,Mental Health and Learning Disability,TAJ,Black Country Healthcare NHS Foundation Trust,Access to services,Elective care,OF0005,Percentage of cases where a patient is waiting more than 52 weeks for community treatment,M3 26/27,%,0.82,0.3,0.0,8.03,24.0
Q1 2026/27,London,Mental health and community trust,Mental Health and Learning Disability,G6V2S,North London NHS Foundation Trust,Patient safety,High quality care,OF0016,Urgent crisis response within 24 hours    ,Q1 26/27,mins,86.07,76.41,67.59,81.72,8.0
Q1 2026/27,Midlands,Mental health and community trust,Community,R1A,Herefordshire and Worcestershire Health and Care NHS Trust,Patient safety,High quality care,OF0016,Urgent crisis response within 24 hours    ,Q1 26/27,mins,74.53,76.41,67.59,81.72,30.0
Q1 2026/27,East,Mental health and community trust,Mental Health and Learning Disability,R1L,Essex Partnership University NHS Foundation Trust,Patient safety,High quality care,OF0016,Urgent crisis response within 24 hours    ,Q1 26/27,mins,63.5,76.41,67.59,81.72,39.0
Q1 2026/27,London,Mental health and community trust,Mental Health and Learning Disability,RAT,North East London NHS Foundation Trust,Patient safety,High quality care,OF0016,Urgent crisis response within 24 hours    ,Q1 26/27,mins,80.0,76.41,67.59,81.72,16.0
Q1 2026/27,South West,Mental health and community trust,Mental Health and Learning Disability,RDY,Dorset Healthcare University NHS Foundation Trust,Patient safety,High quality care,OF0016,Urgent crisis response within 24 hours    ,Q1 26/27,mins,67.74,76.41,67.59,81.72,35.0
Q1 2026/27,North East and Yorkshire,Mental health and community trust,Mental Health and Learning Disability,RGD,Leeds and York Partnership NHS Foundation Trust,Patient safety,High quality care,OF0016,Urgent crisis response within 24 hours    ,Q1 26/27,mins,79.95,76.41,67.59,81.72,17.0
Q1 2026/27,Midlands,Mental health and community trust,Mental Health and Learning Disability,RHA,Nottinghamshire Healthcare NHS Foundation Trust,Patient safety,High quality care,OF0016,Urgent crisis response within 24 hours    ,Q1 26/27,mins,74.51,76.41,67.59,81.72,31.0
Q1 2026/27,South West,Mental health and community trust,Mental Health and Learning Disability,RJ8,Cornwall Partnership NHS Foundation Trust,Patient safety,High quality care,OF0016,Urgent crisis response within 24 hours    ,Q1 26/27,mins,89.13,76.41,67.59,81.72,7.0
Q1 2026/27,London,Mental health and community trust,Mental Health and Learning Disability,RKL,West London NHS Trust,Patient safety,High quality care,OF0016,Urgent crisis response within 24 hours    ,Q1 26/27,mins,78.02,76.41,67.59,81.72,20.0
Q1 2026/27,Midlands,Mental health and community trust,Mental Health and Learning Disability,RLY,North Staffordshire Combined Healthcare NHS Trust,Patient safety,High quality care,OF0016,Urgent crisis response within 24 hours    ,Q1 26/27,mins,61.62,76.41,67.59,81.72,41.0
Q1 2026/27,East,Mental health and community trust,Mental Health and Learning Disability,RMY,Norfolk and Suffolk NHS Foundation Trust,Patient safety,High quality care,OF0016,Urgent crisis response within 24 hours    ,Q1 26/27,mins,75.05,76.41,67.59,81.72,28.0
Q1 2026/27,South East,Mental health and community trust,Mental Health and Learning Disability,RNU,Oxford Health NHS Foundation Trust,Patient safety,High quality care,OF0016,Urgent crisis response within 24 hours    ,Q1 26/27,mins,81.98,76.41,67.59,81.72,12.0
Q1 2026/27,Midlands,Mental health and community trust,Mental Health and Learning Disability,RP1,Northamptonshire Healthcare NHS Foundation Trust,Patient safety,High quality care,OF0016,Urgent crisis response within 24 hours    ,Q1 26/27,mins,81.36,76.41,67.59,81.72,14.0
Q1 2026/27,Midlands,Mental health and community trust,Mental Health and Learning Disability,RP7,Lincolnshire Partnership NHS Foundation Trust,Patient safety,High quality care,OF0016,Urgent crisis response within 24 hours    ,Q1 26/27,mins,41.44,76.41,67.59,81.72,46.0
Q1 2026/27,London,Mental health and community trust,Mental Health and Learning Disability,RPG,Oxleas NHS Foundation Trust,Patient safety,High quality care,OF0016,Urgent crisis response within 24 hours    ,Q1 26/27,mins,98.2,76.41,67.59,81.72,1.0
Q1 2026/27,London,Mental health and community trust,Mental Health and Learning Disability,RQY,South West London and St George's Mental Health NHS Trust,Patient safety,High quality care,OF0016,Urgent crisis response within 24 hours    ,Q1 26/27,mins,75.42,76.41,67.59,81.72,26.0
Q1 2026/27,Midlands,Mental health and community trust,Mental Health and Learning Disability,RRE,Midlands Partnership University NHS Foundation Trust,Patient safety,High quality care,OF0016,Urgent crisis response within 24 hours    ,Q1 26/27,mins,76.51,76.41,67.59,81.72,23.0
Q1 2026/27,East,Mental health and community trust,Mental Health and Learning Disability,RT1,Cambridgeshire and Peterborough NHS Foundation Trust,Patient safety,High quality care,OF0016,Urgent crisis response within 24 hours    ,Q1 26/27,mins,79.47,76.41,67.59,81.72,19.0
Q1 2026/27,North West,Mental health and community trust,Mental Health and Learning Disability,RT2,Pennine Care NHS Foundation Trust,Patient safety,High quality care,OF0016,Urgent crisis response within 24 hours    ,Q1 26/27,mins,33.87,76.41,67.59,81.72,47.0
Q1 2026/27,Midlands,Mental health and community trust,Mental Health and Learning Disability,RT5,Leicestershire Partnership NHS Trust,Patient safety,High quality care,OF0016,Urgent crisis response within 24 hours    ,Q1 26/27,mins,84.56,76.41,67.59,81.72,11.0
Q1 2026/27,South West,Mental health and community trust,Mental Health and Learning Disability,RTQ,Gloucestershire Health and Care NHS Foundation Trust,Patient safety,High quality care,OF0016,Urgent crisis response within 24 hours    ,Q1 26/27,mins,91.67,76.41,67.59,81.72,5.0
Q1 2026/27,London,Mental health and community trust,Mental Health and Learning Disability,RV3,Central and North West London NHS Foundation Trust,Patient safety,High quality care,OF0016,Urgent crisis response within 24 hours    ,Q1 26/27,mins,98.04,76.41,67.59,81.72,2.0
Q1 2026/27,London,Mental health and community trust,Mental Health and Learning Disability,RV5,South London and Maudsley NHS Foundation Trust,Patient safety,High quality care,OF0016,Urgent crisis response within 24 hours    ,Q1 26/27,mins,93.65,76.41,67.59,81.72,3.0
Q1 2026/27,North East and Yorkshire,Mental health and community trust,Mental Health and Learning Disability,RV9,Humber Teaching NHS Foundation Trust,Patient safety,High quality care,OF0016,Urgent crisis response within 24 hours    ,Q1 26/27,mins,91.9,76.41,67.59,81.72,4.0
Q1 2026/27,South West,Mental health and community trust,Mental Health and Learning Disability,RVN,Avon and Wiltshire Mental Health Partnership NHS Trust,Patient safety,High quality care,OF0016,Urgent crisis response within 24 hours    ,Q1 26/27,mins,76.6,76.41,67.59,81.72,22.0
Q1 2026/27,South East,Mental health and community trust,Mental Health and Learning Disability,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,Patient safety,High quality care,OF0016,Urgent crisis response within 24 hours    ,Q1 26/27,mins,79.52,76.41,67.59,81.72,18.0
Q1 2026/27,North West,Mental health and community trust,Mental Health and Learning Disability,RW4,Mersey Care NHS Foundation Trust,Patient safety,High quality care,OF0016,Urgent crisis response within 24 hours    ,Q1 26/27,mins,74.98,76.41,67.59,81.72,29.0
